id,time,team,source,size,odds,book,sport,date,timestamp,market,over/under,Line #,implied_prob,r,fd_odds,fd_odds_5s,fd_odds_10s,dk_odds,dk_odds_5s,dk_odds_10s,br_odds,br_odds_5s,br_odds_10s,czr_odds,czr_odds_5s,czr_odds_10s,es_odds,es_odds_5s,es_odds_10s,ka_odds,ka_odds_5s,ka_odds_10s,mgm_odds,mgm_odds_5s,mgm_odds_10s,li_odds,li_odds_5s,li_odds_10s,nv_odds,nv_odds_5s,nv_odds_10s,fv_odds,fv_odds_5s,fv_odds_10s
2069022,2/20/2026 20:19,mens,ws,6300,380,c,ts,2/20/2026,15:19:05,0,,,0.2083,l,0.2857,0.1818,0.1818,0.3584,0.2193,0.2268,0.3175,0.2439,0.2273,0.2083,0.2083,0.2083,0.3448,0.2439,0.2439,0.2941,0.2217,0.2114,,,,0.2174,0.2105,0.2041,,,,0.2506,0.1832,0.1761
2061495,2/19/2026 18:00,ruzi,ws,5300,279,d,ts,2/19/2026,13:00:47,0,,,0.2639,l,0.3226,0.3226,0.3226,0.2817,0.3125,0.3145,0.339,0.3704,0.3636,0.3636,0.3636,0.3636,0.3226,0.3448,0.3571,0.3049,,,,,,0.3636,0.3704,0.3636,,0.3165,0.3165,0.2976,0.3135,0.3106
2095395,2/24/2026 22:56,yuay,ws,3300,298,d,ts,2/24/2026,17:56:10,0,,,0.2513,w,0.2778,,,0.2513,,,0.339,,,0.3333,,,0.2941,,,0.3049,,,,,,0.3279,,,,,,0.2725,,
2108133,2/26/2026 5:26,kovc,ws,5500,325,b,ts,2/25/2026,0:26:35,0,,,0.2353,l,0.3333,,,,,,0.2353,,,,,,0.2667,,,0.3049,,,0.2632,,,0.3175,,,,,,0.2558,,
2110498,2/27/2026 1:06,cobo,ws,3200,280,f,ts,2/26/2026,20:06:55,0,,,0.2632,w,0.2632,0.3333,0.3333,0.3155,0.3155,0.3584,0.3226,0.3226,0.3846,0.3448,0.4,0.4,0.3333,0.3333,0.3846,0.3049,0.3155,0.3663,0.3226,0.3226,0.3704,0.339,0.3704,0.3704,,,,0.2801,0.303,0.3322
2118955,2/28/2026 2:26,sele,ws,4300,325,l,ts,2/27/2026,21:26:45,0,,,0.2353,l,0.3226,0.1887,0.1887,0.3356,0.1916,0.1916,0.3226,0.2273,0.2273,0.2,0.2083,0.2083,0.3125,0.2,0.2,0.3049,0.2532,0.1802,0.3571,0.2273,0.2273,0.2222,0.2083,0.1923,,,,0.2604,0.1698,0.1695
2141495,3/2/2026 20:33,drax,ws,3400,325,e,ts,3/2/2026,15:33:33,0,,,0.2353,l,0.303,0.303,0.25,0.3546,0.3546,0.2375,0.2941,0.2941,0.2564,0.3226,0.3226,0.2778,0.2353,0.2353,0.2353,0.3049,0.2941,0.2427,0.2941,0.2941,0.25,0.274,0.2532,0.2532,0.3077,0.2494,0.2494,0.2577,0.2519,0.211
2141423,3/2/2026 19:46,smic,ws,7100,340,c,ts,3/2/2026,14:46:28,0,,,0.2273,l,0.3333,0.2,,0.3636,,,0.3333,0.2299,,0.2273,0.2273,,,0.3509,,0.3049,0.274,,0.3448,0.2309,,0.2667,0.2247,,0.1992,0.1992,,0.2793,0.1862,
2141858,3/2/2026 23:35,ymee,ws,3800,273,d,ts,3/2/2026,18:35:53,0,,,0.2681,w,0.3448,,0.3333,0.2681,,,0.3509,,0.339,0.3448,,0.3448,0.2941,,0.2941,0.3049,,0.2941,0.3448,,0.3333,0.3226,,0.3175,,,,0.2924,,0.2849
2043725,2/15/2026 19:27,vera,ws,3100,296,d,ts,2/15/2026,14:27:20,0,,,0.2525,l,0.3125,0.3125,0.3125,0.2525,0.2525,0.2513,0.3226,0.3226,0.3226,0.3226,0.3226,0.3226,0.2857,0.2857,0.2857,0.3155,0.3257,0.3049,,,,0.3077,0.3077,0.3077,0.2882,0.2882,0.2882,0.2725,0.2681,0.2681
2055508,2/19/2026 0:24,tabi,ws,3600,283,d,ts,2/18/2026,19:24:13,0,,,0.2611,w,0.3125,0.3125,0.3125,0.2611,,0.2591,0.339,0.3472,0.3472,0.3333,0.3333,0.3333,0.2857,0.2857,0.2857,0.3155,0.3155,0.3155,,,,0.3175,0.3175,0.3175,,,,0.2841,0.2874,0.2841
2071945,2/21/2026 18:01,mont,ws,3000,260,c,ts,2/21/2026,13:01:52,0,,,0.2778,l,0.3333,0.3333,0.25,0.3623,0.3745,0.2809,0.3636,0.3636,0.2817,0.2778,0.2778,0.2778,0.3509,0.3509,0.2941,0.3155,0.3049,0.274,,,,0.3226,0.3226,0.2941,,,,0.2976,0.2967,0.2375
2109106,2/26/2026 23:19,sonm,ws,8800,340,l,ts,2/26/2026,18:19:25,0,,,0.2273,w,0.3226,0.2273,,0.3497,0.2165,,0.303,0.1887,,0.2381,0.2381,,0.3333,0.2222,,0.3155,0.2008,,0.3333,0.2309,,0.2439,0.2273,,,,,0.2695,0.1818,
2143755,3/3/2026 3:04,bura,ws,3100,320,c,ts,3/2/2026,22:04:19,0,,,0.2381,w,0.3333,0.2381,0.2381,0.3058,0.2075,0.2119,,,,0.2381,0.2381,0.2381,,,,0.3155,0.2941,0.232,0.303,0.2273,0.2273,0.2469,0.2439,0.2439,,,,0.2577,0.1894,0.1953
2068786,2/20/2026 18:08,gauf,ws,3200,290,l,ts,2/20/2026,13:08:53,0,,,0.2564,l,0.3333,0.3333,0.2439,0.3378,0.3378,0.3289,0.339,0.339,0.2222,0.2273,0.2273,0.2273,,,,0.3257,0.3155,0.2841,,,,0.2857,0.2667,0.2439,,,,0.2841,0.2793,0.216
2139858,3/1/2026 23:22,day,ws,3500,280,c,ts,3/1/2026,18:22:02,0,,,0.2632,w,0.3636,0.3226,0.3226,0.3077,0.3077,0.2725,0.3077,0.3077,0.2857,0.2632,0.25,0.25,0.3226,0.3226,0.2941,0.3257,0.3257,0.3155,0.339,0.339,0.303,0.2985,0.2899,0.2941,0.3165,0.3165,0.3165,0.2857,0.2762,0.2551
2137984,3/1/2026 19:53,ingl,ws,4000,298,d,ts,3/1/2026,14:53:33,0,,,0.2513,l,0.3333,0.3333,0.3333,0.2513,,0.2519,0.3077,0.3077,0.3077,0.3636,0.3636,0.3636,0.2941,0.2941,0.2941,0.3257,0.3257,0.3257,0.303,0.303,0.303,0.303,0.3077,0.3175,,,,0.277,0.2801,0.2793
2137982,3/1/2026 19:53,ingl,ws,4500,297,d,ts,3/1/2026,14:53:17,0,,,0.2519,l,0.3333,0.3333,0.3333,0.2519,0.2882,0.2882,0.3077,0.3226,0.3226,0.3636,0.3636,0.3636,0.2941,0.3077,0.3077,0.3257,0.346,0.346,0.303,0.3226,0.3226,0.3226,0.3226,0.3333,,,,0.2801,0.2849,0.2865
2143760,3/3/2026 3:05,bura,ws,3400,280,l,ts,3/2/2026,22:05:15,0,,,0.2632,w,0.3333,0.3333,0.2273,0.3115,0.3115,0.1905,,,,0.303,0.2273,0.2273,,,,0.3257,0.3257,0.2427,0.3077,0.3077,0.2174,0.274,0.2381,0.2273,,,,0.2849,0.2591,0.1789
2101657,2/25/2026 20:21,barn,ws,5200,238,d,ts,2/25/2026,15:21:19,0,,,0.2959,l,0.3774,0.3448,0.3448,0.2959,0.3497,0.3268,0.3774,0.3774,0.3472,0.3636,0.3636,0.3636,0.3509,0.3509,0.3704,0.3356,0.3356,0.3155,,,,0.3704,0.3571,0.3571,,,,0.3268,0.3215,0.3106
2141344,3/2/2026 18:45,bloc,ws,4100,284,d,ts,3/2/2026,13:45:34,0,,,0.2604,l,0.3333,0.3333,0.3636,0.2604,0.2725,0.304,0.3226,0.3226,0.3571,0.3333,0.3333,0.3333,0.3704,0.3704,0.3704,0.3356,0.3356,0.3663,0.3125,0.3125,0.3448,0.3175,0.3279,0.3279,0.3096,0.3367,0.3367,0.2874,0.2899,0.3106
2145823,3/4/2026 0:14,svrc,ws,3000,240,d,ts,3/3/2026,19:14:06,0,,,0.2941,w,0.3448,,,0.2941,,,0.3636,,,0.3636,,,0.3333,,,0.3356,,,0.3636,,,0.3704,,,,,,0.3125,,
2019416,2/12/2026 17:49,mbok,ws,5900,280,c,ts,2/12/2026,12:49:38,0,,,0.2632,w,0.3846,0.303,0.303,0.3774,0.3236,0.3236,0.3448,0.2985,0.2985,0.2632,0.2632,0.2632,0.3704,0.303,0.303,0.346,0.2841,0.274,,,,0.2985,0.2899,0.2941,0.3086,0.3086,0.3086,0.303,0.2632,0.2632
2054468,2/18/2026 18:24,atma,ws,3200,205,d,ts,2/18/2026,13:24:17,0,,,0.3279,l,0.3636,0.3846,0.3846,0.3279,0.3472,0.3497,0.4082,0.4082,0.4255,0.4167,0.4167,0.4167,0.3704,0.4,0.4,0.346,0.3559,0.3663,,,,0.3922,0.4,0.4,,,,0.3448,0.3571,0.3584
2054687,2/18/2026 20:19,bura,ws,5200,248,d,ts,2/18/2026,15:19:34,0,,,0.2874,l,0.3333,0.3774,,0.2874,0.4274,,0.3704,0.4202,,0.3774,0.4167,,,,,0.346,0.3876,,,,,0.4082,0.4255,,,,,0.3185,0.3731,
2092902,2/23/2026 23:21,kasi,ws,4400,236,d,ts,2/23/2026,18:21:44,0,,,0.2976,w,0.3509,,0.3636,0.2976,,0.3704,0.3636,,0.3846,0.4,,0.4,0.3571,,,0.346,,0.3559,,,,0.3774,,0.4,,,,0.3247,,0.346
2099719,2/25/2026 3:23,hon,ws,4800,300,c,ts,2/24/2026,22:23:43,0,,,0.25,w,0.3333,,0.2632,0.3497,,,0.3226,,0.2632,0.25,,0.25,0.3448,,0.25,0.346,,0.274,,,,0.3125,,0.2703,,,,0.2849,,0.2242
2101917,2/25/2026 23:13,line,ws,3500,250,f,ts,2/25/2026,18:13:37,0,,,0.2857,l,0.2857,0.3636,0.3636,0.3215,0.3115,0.3968,0.339,0.4202,0.4202,0.4,0.4,0.4,0.3125,0.3125,0.4348,0.346,0.3968,0.4274,,,,0.3774,0.4082,0.4082,,,,0.303,0.3546,0.3745
2101871,2/25/2026 22:40,priz,ws,6400,260,c,ts,2/25/2026,17:40:45,0,,,0.2778,l,0.3571,0.2632,0.2632,0.3788,0.2882,0.2882,0.4,0.3333,0.3333,0.2778,0.2778,0.2778,0.3846,0.3077,0.3077,0.346,0.3356,0.3049,,,,0.3175,0.2985,0.303,,,,0.3175,0.2703,0.2597
2115972,2/27/2026 4:36,nakb,ws,6400,239,d,ts,2/26/2026,23:36:02,0,,,0.295,w,0.3333,0.4255,0.4255,0.295,0.3937,0.3891,0.4,0.4,0.4717,0.4545,0.4545,0.4545,0.3333,0.3333,0.4348,0.346,0.3876,0.4484,0.3571,0.3571,0.4444,0.3922,0.4444,0.4444,,,,0.3322,0.369,0.4082
2122641,2/28/2026 19:31,birr,ws,3700,239,d,ts,2/28/2026,14:31:35,0,,,0.295,l,0.3846,,,0.295,,,0.3571,,,0.3846,,,0.3333,,,0.346,,,0.3226,,,,,,,,,0.3175,,
2138311,3/1/2026 20:17,lame,ws,3400,207,d,ts,3/1/2026,15:17:45,0,,,0.3257,l,,,,0.3257,0.4016,0.4016,0.3774,0.4082,0.4082,0.4255,0.4255,0.4255,0.3704,0.3704,0.4167,0.346,0.3876,0.3968,0.3937,0.4444,0.4444,0.4082,0.4255,0.4167,,,,0.346,0.3731,0.3759
2141339,3/2/2026 18:39,bloc,ws,4100,260,c,ts,3/2/2026,13:39:57,0,,,0.2778,l,0.3509,0.2941,0.2941,0.3425,0.2532,0.2532,0.3509,0.303,0.303,0.2778,0.2778,0.2941,0.3704,0.3704,0.3704,0.346,0.3155,0.3155,0.3077,0.2703,0.2703,0.2778,0.2817,0.2778,0.2825,0.2825,0.289,0.303,0.2551,0.2551
2145298,3/3/2026 22:42,galf,ws,4700,240,e,ts,3/3/2026,17:42:50,0,,,0.2941,l,0.3509,0.3226,0.3509,0.3891,0.3344,0.3344,0.3922,0.3636,0.3636,0.3448,0.3448,0.3448,0.2941,0.2941,0.2941,0.346,0.3049,0.3049,0.3636,0.3333,0.3333,0.3448,0.3448,0.3448,,,,0.3226,0.2941,0.3003
2069229,2/20/2026 23:36,berr,ws,3700,240,c,ts,2/20/2026,18:36:45,0,,,0.2941,l,0.3226,0.3226,0.3226,0.3802,0.3497,0.3333,0.3636,0.339,0.3279,0.2941,0.2941,0.2941,0.4545,0.4545,0.4545,0.3559,0.3559,0.3559,,,,0.3448,0.339,0.339,,,,0.3165,0.3086,0.3049
2089074,2/22/2026 19:01,osuw,ws,5200,230,c,ts,2/22/2026,14:01:58,0,,,0.303,w,0.4255,0.3704,,0.3484,0.289,,0.3571,0.3125,,0.303,0.303,,0.3509,0.3077,,0.3559,0.3559,,,,,,,,,,,0.3344,0.2882,
2094361,2/24/2026 4:05,xiny,ws,3900,234,d,ts,2/23/2026,23:05:01,0,,,0.2994,l,0.3333,0.3704,0.3704,0.2994,0.3289,0.3759,0.3636,0.3636,0.4,0.4,0.4,,0.3226,0.3226,0.3846,0.3559,0.3774,0.3774,,,,0.3846,0.4,0.4,,,,0.3226,0.3401,0.3546
2107874,2/26/2026 5:00,kovc,ws,5400,235,l,ts,2/25/2026,0:00:26,0,,,0.2985,l,0.3636,,,0.361,,,0.3846,,,0.3448,,,0.3704,,,0.3559,,,0.3571,,,0.2985,,,,,,0.3311,,
2134228,3/1/2026 2:04,zhas,ws,3600,260,l,ts,2/28/2026,21:04:47,0,,,0.2778,l,,,,0.3257,0.2611,0.2611,,,,0.2778,0.2778,0.2778,0.303,0.2667,0.2667,0.3559,0.3049,0.3049,0.339,0.303,0.303,0.2857,0.2703,0.2703,,,,0.2817,0.2625,0.2625
2019728,2/12/2026 20:16,jonj,ws,4100,210,c,ts,2/12/2026,15:16:34,0,,,0.3226,w,0.4,0.4,,0.3984,0.3984,,0.3774,0.3774,,0.3226,0.3226,,0.4,0.4,,0.3663,0.3663,,,,,0.3846,0.3448,,0.4082,0.4167,,0.346,0.3378,
2020008,2/12/2026 21:49,stru,ws,6600,240,c,ts,2/12/2026,16:49:51,0,,,0.2941,l,,,,0.4274,0.3367,0.3367,0.3922,0.3175,0.3175,0.2941,0.2941,,,,,0.3663,0.2841,0.2841,,,,0.3448,0.3448,0.339,0.3268,0.3268,0.3155,0.3333,0.2786,0.2833
2042836,2/15/2026 17:36,svrc,ws,3900,198,d,ts,2/15/2026,12:36:46,0,,,0.3356,l,0.3922,0.4545,0.4545,0.3356,0.4098,0.4098,0.3922,0.4348,0.4348,0.4444,0.4444,0.4444,0.3704,0.4167,0.4167,0.3663,0.4274,0.4587,,,,0.4348,0.4444,0.4545,0.4464,0.4464,0.4464,0.3584,0.4016,0.4049
2055087,2/18/2026 23:46,mich,ws,5800,240,l,ts,2/18/2026,18:46:44,0,,,0.2941,l,0.3922,0.3125,0.3125,0.3802,0.2882,0.2985,0.339,0.2778,0.2778,0.2941,0.2941,0.2941,0.3571,0.2857,0.2857,0.3663,0.3356,0.2941,,,,0.2941,0.2941,0.2941,,,,0.3289,0.2551,0.2597
2057484,2/19/2026 1:34,pass,ws,6100,225,l,ts,2/18/2026,20:34:28,0,,,0.3077,l,,,,0.3774,,0.3155,0.4,,0.3175,0.3226,,0.3226,0.3846,,0.303,0.3663,,0.2941,,,,0.3077,,0.3077,,,,0.3436,,0.2801
2090841,2/22/2026 21:40,karl,ws,3300,230,c,ts,2/22/2026,16:40:36,0,,,0.303,l,0.3636,0.3636,0.3636,0.3922,0.3922,0.3922,0.3509,0.3509,0.3509,0.303,0.303,0.303,0.4,0.4,0.4,0.3663,0.3663,0.3559,,,,0.3571,0.339,0.303,,,,0.3226,0.3195,0.3247
2107377,2/26/2026 4:10,kovc,ws,7600,230,c,ts,2/25/2026,23:10:22,0,,,0.303,l,0.4348,0.303,0.303,0.4149,0.4,0.3058,0.3774,0.3774,0.2941,0.303,0.303,0.303,0.4167,0.4348,0.303,0.3663,0.3663,0.2841,,,,0.339,0.3175,0.3125,,,,0.3448,0.3125,0.2653
2113968,2/27/2026 2:50,bell,ws,3500,229,d,ts,2/26/2026,21:50:56,0,,,0.304,l,0.3509,0.4167,0.4167,0.304,0.3876,0.3876,0.339,0.3846,0.3846,0.4167,0.4167,0.4167,0.3448,0.4167,0.4167,0.3663,0.4274,0.4274,0.339,0.4082,0.4082,0.4,0.4167,0.4167,,,,0.3247,0.3759,0.3774
2113975,2/27/2026 2:51,bell,ws,3000,243,d,ts,2/26/2026,21:51:03,0,,,0.2915,l,0.3509,0.3509,0.4167,0.2915,0.304,0.304,0.339,0.339,0.339,0.3448,0.4167,0.4167,0.3333,0.3333,0.3448,0.3663,0.3663,0.4082,0.339,0.339,0.339,0.3571,0.3636,0.4167,,,,0.3096,0.3185,0.3425
2108819,2/26/2026 20:44,dole,ws,3700,203,d,ts,2/26/2026,15:44:11,0,,,0.33,l,0.3636,0.3846,0.3846,0.33,0.3846,0.3846,0.4032,0.4292,0.4292,0.4348,0.4348,0.4348,0.3846,0.4,0.4,0.3663,0.3968,0.3968,0.3704,0.3937,0.4,0.4255,0.4255,0.4255,,,,0.3521,0.3731,0.3745
2108455,2/26/2026 15:26,rind,ws,3400,230,c,ts,2/26/2026,10:26:08,0,,,0.303,l,0.3704,0.3571,0.3571,0.339,0.3135,0.3135,0.3509,0.3333,0.3333,0.303,0.303,0.303,0.3333,0.3125,0.3125,0.3663,0.3356,0.3356,0.4082,0.3774,0.3774,0.3448,0.3333,0.3333,,,,0.3236,0.304,0.304
2116415,2/27/2026 15:58,grie,ws,9600,281,d,ts,2/27/2026,10:58:29,0,,,0.2625,w,0.3704,,,0.2625,,,0.3472,,0.274,0.3636,,,0.3846,,0.3846,0.3663,,0.274,,,,0.3509,,0.3509,,,,0.3226,,0.2732
2116443,2/27/2026 16:21,grie,ws,4600,215,b,ts,2/27/2026,11:21:11,0,,,0.3175,w,0.3571,,0.3571,0.4237,0.4219,0.4219,0.3175,0.3226,0.3226,,,,0.3704,,,0.3663,0.3774,0.3876,0.4167,0.4167,0.4167,0.4,0.4,0.3922,,,,0.3436,0.3509,0.3448
2140413,3/2/2026 1:20,frec,ws,3300,210,c,ts,3/1/2026,20:20:22,0,,,0.3226,l,0.3846,0.2941,0.2941,0.3953,0.295,0.295,0.3846,0.3846,0.2985,0.3226,0.3448,0.3448,0.3846,0.3846,0.3125,0.3663,0.3356,0.2841,0.3636,0.3636,0.2857,0.3279,0.3077,0.3077,0.3226,0.3268,0.3268,0.3322,0.3145,0.2646
2019826,2/12/2026 20:45,jonj,ws,7000,230,c,ts,2/12/2026,15:45:28,0,,,0.303,w,0.3846,0.2632,0.2632,0.3704,0.2681,0.2681,0.3774,0.2817,0.2817,0.303,0.303,0.303,0.3846,0.3846,0.2857,0.3774,0.2841,0.2841,,,,0.3175,0.2941,0.2985,0.999,0.999,0.5349,0.3279,0.2525,0.2488
2061685,2/19/2026 20:07,fari,ws,5100,213,d,ts,2/19/2026,15:07:42,0,,,0.3195,w,0.3922,,,0.3195,,,0.3774,,,0.3846,,,0.3448,,,0.3774,,,,,,0.4,,,,,,0.3472,,
2070301,2/21/2026 1:56,agst,ws,5400,190,c,ts,2/20/2026,20:56:59,0,,,0.3448,l,0.4587,0.4587,0.4587,0.3876,0.3155,0.3155,,,,0.3448,0.3448,0.3448,,,,0.3774,0.3774,0.3774,,,,0.3333,0.3333,0.339,,,,0.3745,0.3378,0.3413
2093121,2/24/2026 0:57,town,ws,11400,210,e,ts,2/23/2026,19:57:07,0,,,0.3226,w,0.4545,0.4545,0.4545,0.3546,0.4292,0.4219,0.3571,0.4444,0.4651,0.4878,0.4878,0.4878,0.3226,0.4348,0.4348,0.3774,0.4695,0.4695,,,,0.4762,0.4762,0.4762,,,,0.3861,0.4292,0.4329
2100781,2/25/2026 5:20,ruud,ws,4900,230,c,ts,2/24/2026,0:20:08,0,,,0.303,l,0.3571,0.2857,0.2857,0.3774,0.3145,0.3145,0.3704,0.2817,0.2817,0.303,0.303,0.303,0.3704,0.303,0.303,0.3774,0.3155,0.3155,,,,0.3175,0.2899,0.3077,,,,0.3185,0.2584,0.2625
2101584,2/25/2026 19:56,rind,ws,3700,200,l,ts,2/25/2026,14:56:39,0,,,0.3333,w,0.3922,,,0.3559,,,0.4,,,0.3333,,,0.3846,,,0.3774,,,,,,0.3333,,,,,,0.3546,,
2114048,2/27/2026 2:56,bell,ws,5800,240,c,ts,2/26/2026,21:56:00,0,,,0.2941,l,0.3846,,0.3333,0.3846,,0.3145,0.3472,,0.3077,0.2941,,0.2941,0.3846,,0.3125,0.3774,,0.3155,0.3774,,0.3226,0.3448,,0.3279,,,,0.33,,0.2825
2117261,2/27/2026 21:58,bouz,ws,3100,195,l,ts,2/27/2026,16:58:00,0,,,0.339,l,0.3846,0.3333,0.3333,0.3876,0.2994,0.2994,0.3922,0.3922,0.3472,0.3774,0.3333,0.3333,0.3846,0.3846,0.3333,0.3774,0.3663,0.3257,0.4,0.4,0.3509,0.3509,0.339,0.339,,,,0.3559,0.3195,0.3049
2125092,2/28/2026 20:41,stea,ws,4200,209,d,ts,2/28/2026,15:41:33,0,,,0.3236,w,0.3846,,0.4545,0.3236,,0.4098,0.3802,,0.4348,0.4651,,0.4651,0.3704,,0.4348,0.3774,,0.4274,0.3774,,0.4255,,,,,,,0.3484,,0.4065
2137252,3/1/2026 18:57,stea,ws,4100,200,c,ts,3/1/2026,13:57:51,0,,,0.3333,w,0.4,0.3448,0.3448,0.4032,0.4065,,0.4032,0.4032,0.3704,0.3333,0.3333,0.3333,0.4,0.4,0.3448,0.3774,0.3663,0.3559,0.4,0.4,0.3509,0.3704,0.3571,0.3571,,,,0.3571,0.3413,0.3165
2143368,3/3/2026 2:19,svat,ws,7600,280,c,ts,3/2/2026,21:19:39,0,,,0.2632,l,0.3846,0.3333,0.3333,0.3906,0.3012,0.3012,0.3226,0.274,0.274,0.2632,0.2632,0.2632,0.3509,,,0.3774,0.346,0.3155,0.3448,0.2941,0.2941,0.3226,0.2985,0.2941,,,,0.3115,0.2538,0.2604
2068667,2/20/2026 15:12,anis,ws,5900,160,e,ts,2/20/2026,10:12:57,0,,,0.3846,l,0.4878,,0.4878,0.4082,,0.4762,0.4082,,0.4902,0.4878,,0.5238,0.3846,,0.5,0.3876,,0.4587,,,,0.5,,0.5,,,,0.4082,,0.4566
2078031,2/21/2026 21:59,sakh,ws,3400,210,c,ts,2/21/2026,16:59:18,0,,,0.3226,l,0.3774,,0.3333,0.3953,,0.3425,0.3704,,0.339,0.3226,,0.3226,0.4,,0.3509,0.3876,,0.3559,,,,,,,,,,0.3425,,0.2967
2079814,2/21/2026 22:48,sakh,ws,3500,175,c,ts,2/21/2026,17:48:28,0,,,0.3636,l,0.4444,0.3636,0.3636,0.4115,0.4405,0.3497,0.4202,0.3448,0.3448,0.3636,0.3636,0.3636,0.4167,0.4167,0.3333,0.3876,0.3876,0.346,,,,,,,,,,0.3831,0.3436,0.3165
2093442,2/24/2026 1:42,maia,ws,6100,230,c,ts,2/23/2026,20:42:33,0,,,0.303,l,0.4,0.3509,0.3509,0.3636,0.3279,0.3279,0.3846,0.3279,0.3279,0.303,0.303,0.303,0.3846,0.3333,0.3333,0.3876,0.3559,0.346,,,,0.3509,0.339,0.339,,,,0.3425,0.2967,0.3021
2092766,2/23/2026 18:28,para,ws,3500,210,l,ts,2/23/2026,13:28:01,0,,,0.3226,l,0.3704,0.3226,0.3226,0.4098,0.339,0.3817,0.3636,0.3175,0.303,0.3226,0.3226,0.3226,0.4,0.4,0.3509,0.3876,0.3774,0.3257,,,,0.3226,0.3226,0.3226,,,,0.3436,0.3077,0.2907
2101928,2/25/2026 23:15,line,ws,7500,240,c,ts,2/25/2026,18:15:37,0,,,0.2941,l,0.3846,0.2703,0.2703,0.3906,0.2747,0.2747,0.431,0.2899,0.2899,0.2941,0.2941,0.2941,0.3846,0.2857,0.2857,0.3876,0.2841,0.2941,,,,0.303,0.2857,0.2857,,,,0.339,0.2481,0.2488
2026901,2/13/2026 22:40,bubl,ws,11500,235,l,ts,2/13/2026,17:40:02,0,,,0.2985,w,0.4167,0.303,0.303,0.3676,0.2584,0.2584,0.4,0.2985,0.2985,0.3636,0.3636,0.3774,0.3704,0.2667,0.2667,0.3968,0.3356,0.3257,,,,0.3226,0.303,0.3125,,,,0.369,0.2732,0.274
2028187,2/14/2026 5:12,foki,ws,5200,200,e,ts,2/13/2026,0:12:30,0,,,0.3333,l,0.4,,0.4545,0.3367,,0.4132,0.4,,0.4386,0.4444,,0.4444,0.3333,,0.3571,0.3968,,0.3968,,,,0.3922,,0.4348,0.999,,0.4386,0.361,,0.3953
2043889,2/15/2026 19:35,vera,ws,3900,190,d,ts,2/15/2026,14:35:42,0,,,0.3448,l,0.4255,0.4255,0.3922,0.3448,0.3448,0.3472,0.4115,0.4115,0.4115,0.4255,0.4,0.4,0.3704,0.3704,0.3704,0.3968,0.3968,0.3968,,,,0.3922,0.3774,0.3704,0.3891,,0.361,0.3663,0.361,0.346
2054453,2/18/2026 18:02,eala,ws,8300,210,c,ts,2/18/2026,13:02:00,0,,,0.3226,w,0.4167,0.4,0.4,,,,0.4115,0.4115,0.4,0.3226,,,0.3846,0.3846,0.3846,0.3968,0.3968,0.3876,,,,0.4167,0.4167,0.4167,,,,0.3704,0.3704,0.365
2103972,2/26/2026 1:25,atma,ws,3600,170,f,ts,2/25/2026,20:25:45,0,,,0.3704,w,0.3704,,0.4167,0.4587,,0.4739,0.4386,,0.4651,0.4348,,0.4545,0.4545,,0.4545,0.3968,,0.4386,,,,0.4545,,0.4545,,,,0.3906,,0.4167
2102253,2/26/2026 0:12,svrc,ws,3600,190,c,ts,2/25/2026,19:12:27,0,,,0.3448,l,0.3922,0.3704,0.3704,0.4367,0.4367,0.4367,0.4,0.4,0.4,0.4,0.3448,0.3448,0.4545,0.4545,0.4545,0.3968,0.3968,0.3968,,,,0.3922,0.3704,0.3704,,,,0.3731,0.3559,0.3559
2119833,2/28/2026 4:20,paol,ws,4800,185,m,ts,2/27/2026,23:20:54,0,,,0.3509,w,0.4,,,0.4202,,,0.3846,,,0.3846,,,0.4,,,0.3968,,,0.3509,,,0.4348,,,,,,0.369,,
2139877,3/1/2026 23:26,day,ws,6900,260,c,ts,3/1/2026,18:26:53,0,,,0.2778,w,0.3846,0.3846,0.3846,0.3257,0.3257,0.3257,0.3571,0.3571,0.3571,0.2778,0.3448,0.3448,0.3333,0.3333,0.3333,0.3968,0.3663,0.3663,0.3774,0.3774,0.3774,0.3571,0.3571,0.3636,0.3788,0.3788,0.3922,0.3205,0.3279,0.3289
2019496,2/12/2026 18:40,quin,ws,4100,210,c,ts,2/12/2026,13:40:58,0,,,0.3226,l,0.4167,0.3571,,0.4032,0.3247,,0.4,0.3333,,0.3226,0.3226,,0.4,0.3333,,0.4082,0.4082,,,,,0.3448,0.3509,,,,,0.346,0.304,
2019456,2/12/2026 18:28,quin,ws,3200,190,c,ts,2/12/2026,13:28:24,0,,,0.3448,l,0.3922,0.3922,0.3846,0.3906,0.3831,0.3636,0.4032,0.4032,0.3846,0.3448,0.3448,0.3448,0.3846,0.3704,0.3571,0.4082,0.4184,0.3774,,,,0.4,0.3922,0.3846,,,,0.3636,0.361,0.3448
2043290,2/15/2026 18:50,wala,ws,8500,186,d,ts,2/15/2026,13:50:28,0,,,0.3497,l,0.4444,0.4878,0.4878,0.3497,0.4785,0.4785,0.4292,0.4292,0.4673,0.4878,0.4878,0.4878,0.4167,0.4167,0.4651,0.4082,0.4386,0.4587,,,,0.4444,0.4762,0.4762,0.4167,0.4762,0.4762,0.3968,0.4237,0.4425
